"","A mutated lump of necrotic flesh, horribly twisted into a spindy creature. Its forelimbs form a pair of scythed blades, and its extra appendages writhe without a pause as they drip neurotoxins from its tip.","","変異した肉塊が溶融し、痩せ細り歪んだ不気味な生物の形を成しました。両前肢の先端は鎌状の刃になっており、付近の付属器官が刃に休みなく神経毒を染み渡らせています。"
"","A mutated lump of necrotic flesh, horribly twisted into a spindy creature. Its limbs are tipped with a neurotoxic substance that reacts for almost instantly upon contact with the air. ","","変異した肉塊が溶融し、痩せ細り歪んだ不気味な生物の形を成しました。手足には空気との接触によって即座に反応する神経毒性物質が付着しています。"
"","A mutated lump of necrotic flesh, horribly twisted into a spindy creature. Larger in its size, its excessive production of toxin has become its source in emitting a condensed fog, yet a cause to its unstable body.","","変異した肉塊が溶融し、痩せ細り歪んだ不気味な生物の形を成しました。体格が非常に大きくなり、フラフラとよろめきながら過剰に生成された毒素を霧のように放出しています。"
"","A mutated mushroom that gives off a faint phosporescent glow.  Not safe to eat in this state.","","ほのかに光る変異したキノコです。そのまま食べるのは危険です。"
"","A mutated snake armed with a powerful poison.  Its bite causes flesh to wither and die, similar to a case of frostbite.","","強力な毒を備えた変異蛇です。噛みつかれると凍傷を負ったように肉が壊死します。"
"","A mutated snake grown to the size of a python.  It can launch itself at its prey by uncoiling its body like a giant spring.","","ニシキヘビほどのサイズの変異したヘビです。とぐろを巻いて巨大なバネのように飛び跳ね、獲物に襲い掛かります。"
"","A mutated snake grown to the size of python.  Bone plates cover its body and it bites with a hard beak as well as venomous fangs.","","ニシキヘビほどのサイズの変異したヘビです。全身が骨の鎧に覆われており、有毒な牙をもつ硬化した顎で獲物に噛みつきます。"
"","A mutated ungulate that has grown an extra pair of legs and a long giraffe-like neck.  It can defend itself by spitting globs of foul smelling mucus and letting out ear-shattering screams.","","変異によって余分な足と長い首を得た有蹄動物です。悪臭を放つ粘液を吐き出し、耳をつんざく鳴き声を発することで身を守ります。"
"","A mutated ungulate whose flesh and bones have become almost completely transparent.  This natural camoflauge makes it difficult to see at a distance or at night.","","変異によって骨まで全て透明になった有蹄動物です。自然の迷彩によって暗い場所や遠くからは発見し辛くなっています。"
"","A mutated wasp nearly the size of a cat, with a barbed ovipositor extruding from the abdomen.","","スズメバチが変異して生まれた猫ほどの大きさの生物です。針状の産卵管が腹部から飛び出しています。"
"","A mutating bird afflicted with serious radiation burns.","","強い放射線照射を受けて変異した鳥です。"
"","A mutating bird no longer capable of flight due to its twisted and asymetrical wings.","","変異によって翼の形が非対称になっており、もはや飛行できません。"
"","A mutating bird suffering from the symptoms of a flesh eating virus.","","肉食化ウイルスを発症した変異鳥です。"
"","A mutating bird.","","変異した鳥です。"
"","A mutating canine covered in giant blisters.  Although weak from disease, the animal is deranged and highly aggressive.","","全身に大きな水疱ができた変異犬です。病気に感染して弱っていますが、錯乱しており非常に攻撃的です。"
